,business_id,topic,words
1676,KU7XnbHB-EBOCbyXH0VVuQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1677,KV5djUZnuPyWiLViMwjF_A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1678,KW2Ma_0uVm7KmBJhMI_yFA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1679,KW7hDw16MIvR_gyNKzTvNQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1680,KX4MseOnBKE3pSsJjXHd-w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1681,KXecZki-_3N7afs6HKWM3A,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
1682,K_JuuazFvgiXkTFg61DfdA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1683,K_WURZAvXtBd8bW8z2V-Lw,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
1684,K_p6iM7M7oVH09uQ_RxKWA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1685,Ka2frF3UVPqycf75mQhdZg,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
1686,KcBA-0pMxi0agXUAive_QQ,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
1687,KcIbwdRfTZAQi5L-NupTxw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1688,KelJcIYD7uOzQ2lIrVZpUA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1689,Kf1_DLyhKkQKTP2aqChsBQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1690,KfBpr_NoldM9w0CugY32ow,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1691,KftsSJhTvpNAZlWRoLxr8Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1692,KhBUg5QhBYuK8RZAe5gDMQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1693,KhDyRLysZaSXrQC4t75qlQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1694,KhSnC40_bG-BA9Elc8BCUA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1695,KifIwvqov96hxFjtB4bYbQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1696,KiwskluQ7tMqZqvuf872vg,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
1697,KjjizCh7mp7AjBwRZpi9EA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1698,Kk7BUZMdcrQ1DTHOQ_pkMA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1699,KlA5iqcX7fWeftUZzD3qwQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1700,Kmtcu-Iu0stP6tbal_Rwfw,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
1701,KnRZ1wy_kED9D9sTkxOODA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1702,Knd4u3v3I_6SbAzp_gbXaQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1703,Kp-oPqTLqsdBRckvbEwnMw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1704,KpdqwE6hnFGuXAYDmAWURQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1705,Kql3-jTrHFwOHdnFEcmutg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1706,Krbcbyh0yaX_da3Qy-vR3g,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1707,KrxtURBDlkfhZeC0PfqCjw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1708,Ks4AEGU0Kjw3rBKTGoau_w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1709,Ks4r6DEqSbV8D2qc04RhTA,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
1710,Kv8swWHIPPchtmiqCkI7cw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1711,KvXcUof9CictI9nNe2oSLw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1712,KvcJ9vgZN8MIhsbRpXPxqA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1713,Kybc9ifWDfLGUt7QObEFVQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1714,Kyey3rqsPuNOgGlXuiqezQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1715,KzkxnAAqg-zc-EvEu5lAzw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1716,L-YdO_NODKXXT3bkS0nUpg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1717,L05ImY9-Qga2ri7FKrnvAw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1718,L1LCSOze9oX1IUkD-jBCRA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1719,L2tGLS6O9bwVbHWKJbEhRg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1720,L3Kf7QevGGbMneIi1jUsLw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1721,L5LLN0RafiV1Z9cddzvuCw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1722,L5x8FH4G7mvYIEGjvLhUCA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1723,L6vD-8zxZREX97GTHHWsZA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1724,L8X31Gsg-lIkXtXH-SVJLg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1725,L9Chf9h-zu8kwbAdJTUtFg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1726,L9QaqHmkmXvpnNfNiiQ8VA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1727,LAOdChV60GwEJHE7UwDKyw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1728,LAtPOWQ6fUvaU64Yp9hyIg,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
1729,LBFZt5VXNiQFv5D-pY0szg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1730,LCRNYDu7Fgph8f0CnKDJgQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1731,LD0OCq7t8er4CCDR7tov7g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1732,LEAVZX4dzdo-mQoqq2IZ_Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1733,LG80KAbnjI3fICP99UE9RQ,5,"['greek', 'mediterranean', 'gyro', 'eastern', 'middle', 'pita', 'hummus', 'falafel', 'hookah', 'dominican']"
1734,LH7kN8nAyF2JE5higfK4ZA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1735,LIIIyLmDcums4uLGcfkw8A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1736,LJ3OPCppT2A4G4oB8vZ9bA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1737,LJRcRuErc52keHjQLBBLsg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1738,LLpaJ-ugo-or9ZQpFDETWw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1739,LMY6MT2btyp6q3eXWB2LMA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1740,LO3hy9VoZIuHdFRuI9XiHQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1741,LO7tsPv5uXNd5RZJvqOEKA,0,"['cupcake', 'glutenfree', 'chocolate', 'gelato', 'cone', 'chocolatiers', 'custom', 'cookie', 'treat', 'patisseriecake']"
1742,LPkl59vEZ7-jsEc3Txy3jA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1743,LQGZ-QunCyqtQieljjxFNA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1744,LRjfuqslG_vCBLaDy6g-AQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1745,LSzIBMNusjAmS0F87CM8fg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1746,LTZefd5e6oJp37uU-8SN3A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1747,LUmPR7bKrzAVlACIhtl71w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1748,LVMP7ye6FN0z6CUcL4MMGg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1749,LWlYV_Mruu8YyO8y95hs_A,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1750,LWstcv6F48ouIEW8RGUDjw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1751,LXJP_aGg-zYbJIsEkA5vBw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1752,LXP_k2qtj6ndzR8tQM4-1A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1753,LZGyOPinxoMjeM_RvgjfTg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1754,LcoSh7HlJXsev0zujoFApQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1755,LctFXe5Sg6_Ao_OzYXod0Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1756,Ld10ISznYa3se5tjADvf4A,5,"['greek', 'mediterranean', 'gyro', 'eastern', 'middle', 'pita', 'hummus', 'falafel', 'hookah', 'dominican']"
1757,LdECsE8lJS7v5GTFTcjPSg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1758,LdiNRhW7nBqHub1d3Q4cOw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1759,Le1rvS2UlAPvolgWKAiH8A,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1760,LeXTkBfmJbGlG5VNLNLRyw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1761,LeqeVatpZSxlkH5DncBB2g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1762,LfOokcaU_l_CpnVRbyp2xQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1763,LgaPsosgAnyNst8X--xnIA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1764,Lhf_GwM-UA23S6v1guJRmw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1765,LiouQHSl8e5-k-8_XW0KGA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1766,LjgiE_EbpBdIz4JyVUioTQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1767,LjuVfaLEIqbHF6l8hU-kxg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1768,LkPcyptODtwbNcXn8a7TgA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1769,LkskzKzo_S8YmG1dGn4hag,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1770,Ll6Cdqq_4Y3W60OIc4cswg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1771,LlGHv3iqPsLc2clOwE8qug,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1772,Lm6VyDb-DPfSiUYb8S4_TA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1773,LmsFBarEMorpSyw2vEwRAA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1774,LnJSsNVZkStgtj86fJrKxQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1775,LnQRfj3pPz0369stRnwUWw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1776,LosVSCbRogDA8xSRSMrfNw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1777,LporxuZB4AEg4mhLYhfpDw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1778,Lq0Q1xGTpvj4mrfKt1RQiQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1779,Lq1fNQQBMwG4NWRS3UcrFw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1780,LqTCveAk3katnEabY15iaQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1781,LqwFKar9szProkJTwwef0w,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
1782,LtX0VinSVVba0dUAKg2dhw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1783,Lt_RJu8LN4P-YR07v45YKg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1784,LttC5xNMFcgOg3bt_MlXTg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1785,Lv1-Uwm4aY-cXjxjSJyksA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1786,LvhZtkPwySfwZwAoSrhIsA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1787,Ly0V_vQ3v6UeWl2xRs9D8w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1788,M-FcR2vxZHJ8l-M9882EXQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1789,M-oi_kkI0AhbR-xqR5yrNA,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
1790,M1BkW7JZZBrCfT4_Sr4NEQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1791,M1Oj3ioi2qPoQEHfgiXo3Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1792,M2ZrrqseHE5xssUrOL0Gtg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1793,M393O-w38Ml_WucZke0K-Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1794,M3G7USDHXk--ZycO1Zjs1w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1795,M4kHDHNzftSUtgpgyLlZ8w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1796,M4pf66QgBEu45FF_ivqk7g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1797,M5eciMJjAiEmwI_TUWrU1w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1798,M5rj-zpkCHcGXTxBbcrDXQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1799,M7o1fV1dFPWx-gWJ7s5jwg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1800,M8OP5Jc6CsuP2z32lOlNbQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1801,M8fwZcFBR_yrFSeF4Dw1-A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1802,M8hGGLWgbTiHyg39zkD_lw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1803,M8zSUNVdmnbe0atQHQGCIg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1804,M9M37FllWUIslw2OE9eyKg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1805,M9s1QoMF8AHqsB9j58bKtA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1806,MAOKiIWa32RZ9oQrvhyYog,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1807,MDr7KLYSPkEonvGojNEMBw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1808,MECU2_o33t4UMtTefmY-6Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1809,MFQGU55s712P18kplpujIg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1810,MFngbjvbrLnLl7j-zBO2sg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1811,MGACM7AouLEPLWW-ICM4RQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1812,MGTGCBCVTfWlWPzHX8iyaQ,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
1813,MHjGuP2KQXwJj8qkuwhC6g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1814,MHpbM6Ua6ZpqhMNrv_vpqA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1815,MIcsIVutUtykWXAP8Gv3Cg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1816,MIjXkp8I_DWiCsC6lUeGdw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1817,MIwTNx8qMJqjXZQcKQ8Z8g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1818,MJzk9BpPkwio_BTFLytCDA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1819,MLHZ9MOx1NlIqTOkeWKipA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1820,MMpLUBcUOnmTPliIeX40VQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1821,MOM0zyq3GMOy6W4xD2Rk5Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1822,MOViZxyCV9W-B46Mul6RSw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1823,MOdKvwwY1cHc82W_iZR54Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1824,MOmiEOsukuY2hD9VMPYJnA,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
1825,MPmWHn3Qj3qvnZgSByJEhw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1826,MQ4ar43kw8j8BTj_mOtc_g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1827,MQRZphoLZVK278Na2YjzgQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1828,MQivsxEWhhdL8ARzO3jA8Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1829,MSW8oh5zia6pot0a1GM4pQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1830,MToK8FtQaCfdga3B62vRQg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1831,MUUvYZzhzYemU44_DTa9CQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1832,MXP-VKFJYlu840ClSjxNSg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1833,MXTtsE0pund0SVzvYWUFTQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1834,MY89t6Hc46QLsexzsCzIEQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
1835,MYWJDaCn0nDq0t72sMrkVw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1836,Mbq9NAkkTxhLmvWXBAPFeg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1837,Mda0PLZBaHyyBGii30NVcQ,8,"['buffet', 'tour', 'dog', 'cajuncreole', 'arcade', 'indian', 'winery', 'chicago', 'game', 'naan']"
1838,MeKViQKZmx6kL95MIk8cpA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1839,MfWGs8TvGI0vSvGszy5OFw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
1840,Mgcgy5ZCZvwzggV5xausug,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
